timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,heading,db,frequency
30947,-0.02,0.97,-0.10,-0.27,-4.82,-1.27,210.9,-540.2,35.1,291.0,53.9,1281.2
31047,-0.12,1.00,0.04,1.68,-26.76,-2.70,179.8,-545.5,82.8,290.4,53.7,62.5
31147,0.03,0.96,-0.09,-0.41,-43.05,-2.41,154.0,-529.8,-3.9,289.6,53.3,953.1
31247,0.11,1.04,0.00,-1.54,-53.82,-0.92,133.3,-529.8,-21.2,288.5,54.0,1140.6
31347,-0.12,1.29,0.07,-1.82,-64.20,-2.01,122.9,-542.8,4.8,287.4,53.2,46.9
31447,0.11,0.77,-0.02,-3.71,-71.64,-2.18,110.0,-516.8,-16.9,286.3,53.2,718.8
31547,-0.07,0.95,-0.06,0.51,-79.21,-2.91,102.2,-506.3,-55.9,285.3,53.8,46.9
31647,0.18,0.97,-0.16,-2.28,-78.69,-2.70,84.1,-527.2,26.5,284.1,53.2,46.9
31747,-0.04,0.98,0.27,-3.38,-74.06,-1.55,73.8,-514.1,-16.9,282.9,53.6,46.9
31847,-0.03,1.31,0.11,-12.95,-67.87,-2.53,68.6,-506.3,17.8,281.8,52.5,31.2
31947,0.11,0.88,-0.08,-17.60,-58.37,-1.48,55.6,-514.1,9.1,280.7,53.2,1187.5
32047,-0.00,0.90,0.08,-13.12,-48.42,-3.19,63.4,-501.1,-99.3,280.0,52.9,46.9
32147,0.02,0.89,0.01,-11.71,-39.22,-4.45,68.6,-498.5,-38.6,279.6,53.9,109.4
32247,-0.02,0.89,0.28,-11.78,-34.53,-5.65,63.4,-501.1,-42.9,279.1,53.1,46.9
32347,-0.00,1.12,0.23,-14.11,-31.49,-2.09,68.6,-508.9,9.1,278.8,54.0,62.5
32447,0.03,0.98,0.34,-19.15,-34.93,0.72,37.5,-469.8,-38.6,278.0,52.3,31.2
32547,0.03,1.02,0.07,-17.89,-32.40,-0.24,19.4,-488.1,-42.9,276.8,53.9,296.9
32647,0.08,0.89,-0.01,-14.07,-34.48,-3.40,-9.0,-482.8,0.5,275.3,53.8,296.9
32747,-0.21,0.95,0.02,-6.85,-42.43,-4.61,-3.9,-490.7,56.8,274.1,53.5,937.5
32847,0.08,0.99,-0.06,1.14,-49.11,-4.34,-9.0,-519.4,91.5,273.1,53.8,296.9
32947,0.05,1.10,0.05,7.04,-54.86,-3.89,-9.0,-508.9,147.9,272.3,53.9,1000.0
33047,-0.02,1.10,0.18,-0.02,-60.14,-1.95,-16.8,-514.1,182.6,271.4,53.7,1109.4
33147,-0.06,0.97,0.10,-5.71,-67.03,-3.63,-16.8,-503.7,173.9,270.8,52.7,1062.5
33247,0.24,0.83,-0.10,-4.47,-72.59,-3.77,-11.6,-511.5,204.3,270.4,53.3,1000.0
